source,country,link,author,published,headline,subheading,content
FoxNews,UnitedStates,https://www.foxnews.com/world/serbia-caught-between-europe-russia-could-move-one-step-closer-normalizing-relations-kosovo,Chris Massaro,2023-01-26T08:49:59-05:00,"Serbia, caught between Europe and Russia, could move one step closer to normalizing relations with Kosovo","Russia's traditional ally, Serbia, may move closer to resolving running conflict with Kosovo, which will not sit well with Moscow","Russia’s Balkan ally Serbia is facing mounting Western pressure to normalize relations with its former province, Kosovo, and warnings of any rejection of a proposed European Union reconciliation agreement could jeopardize Belgrade’s path toward European Union membership.Serbian President Aleksandar Vucic is set to initiate a public campaign on the merits of reconciliation with Kosovo. European Union (EU) and U.S. diplomats have applied pressure of late, issuing warnings that Belgrade must accept the plan advanced by the EU Special Representative for the Belgrade-Pristina Dialogue to normalize relations with Kosovo.The EU sponsored plan, first reported by Serbian media, does not require Serbia to fully recognize Kosovo as an independent nation. Instead, Serbia must stop blocking Kosovo’s membership in international organizations such as the Council of Europe or NATO. Serbia’s continued intransigence would threaten Serbia’s hopes of joining the EU and receiving greater amounts of Western investment.""The EU proposal was submitted to the Parties as basis to work on in order to achieve progress in moving the Dialogue on normalization of their relations forward and get us from the permanent crisis management as we have seen since last summer with incidents, escalations and confrontations, to a more sustainable process of normalization,"" Peter Stano, lead spokesperson for Foreign Affairs and Security Policy at the European Commission, told Fox News Digital.However, the EU proposal has not been made public since the diplomatic efforts are ongoing, and its longstanding policy not to comment on alleged leaks or media reports claiming to have seen or published the document, Spano added.Despite the positive news, Western officials fear that Russia, preoccupied with the invasion of Ukraine, may use the opportunity to scuttle any plan and meddle in a region where Moscow exerts significant cultural and political sway. Russia wields its soft power in support of its Slavic and Orthodox Christian allies in Serbia.Russian President Vladimir Putin wants to keep the Balkan region divided and prevent it from comfortably integrating into institutions such as NATO and the EU. Moscow supports anti-Western and often corrupt officials in Serbia and across the Balkans who disrupt the good governance measures that need to be implemented in order to join the EU. From Putin’s perspective, causing trouble in the Balkans is an easy and cheap way to drive a wedge in Europe.At its disposal, Russia utilizes its energy resources and extensive intelligence networks in the region to push propaganda, conduct cyber espionage and fund sympathetic political parties. Belgrade also imports nearly a quarter of its oil from Russia and signed a three-year gas deal with Russia, flouting Europe’s pivot away from Russian energy.Although the EU is Serbia’s largest donor, Russia uses its influence to curry favor with like-minded political actors, media figures and citizens in Serbia to promote its anti-Western and anti-U.S. worldview in a vulnerable corner of Europe. Serbian society is also partially receptive to Russian narratives particularly on Ukraine. A poll conducted across the territory of the former Yugoslavia shortly after the invasion on Feb. 24 showed that a majority of Serbs blamed the U.S. and NATO for the war and not Russia.The European Union and NATO would like to see a resolution to the conflict, but President Vucic is an enigmatic figure who likes to play both sides of the divide. While Serbia is an EU aspirant, Vucic regularly talks up Serbia’s ties to Russia and his personal connection with Putin for domestic political purposes. Like Putin, Vucic often invokes the trauma of the 1990s to reinforce a grievance narrative that Serbia was a victim of western overreach.Russia’s war in Ukraine, while solidifying European unity not seen since the days of the Cold War, has upended Vucic’s pragmatic attempt to play off both sides. Serbia joined U.N. resolutions condemning Russia’s invasion of Ukraine, the referendums annexing territory in the eastern Donbas region, and voted to boot Russia from the U.N. Human Rights Council.Although Vucic has shifted against Russia in some ways, Serbia is still one of the few nations that was reluctant to join sanctions targeting Russia following the invasion. Additionally, while almost all nations in Europe shut their airspace to Russian flights, Serbia has kept their airspace open. Further compounding the balancing act Vucic finds himself in, the Serbian military trains with both NATO and Russia.""Thus far, President Vucic has successfully maintained this balancing act, however, the space for this balancing act continues to narrow down as EU and U.S. representatives keep pressuring Serbia to align itself with the West,"" Ivanov said.The territorial dispute between Serbia and Kosovo following the 1999 war is unresolved and is a roadblock to further European integration. Kosovo was a former province of Serbia and was once integrated within the nation of Yugoslavia. NATO led a bombing campaign against Yugoslavia in 1999, which comprised Serbia and Montenegro, to defend Kosovo’s ethnic Albanians against violence from Belgrade. Nearly a decade later, Kosovo declared independence from Serbia in 2008 and Serbia thus far refuses to recognize their independence.""In Serbia, where officials frequently play the victim card, Russia is therefore portrayed as righteous as it was on the side of the victims rather than what they perceive as NATO ‘perpetrators.’ As such, the anti-NATO card resonates with many Serbs throughout the region, from Serbia to Bosnia and Herzegovina"", Leon Hartwell, non-resident senior fellow at the Center for European Policy Analysis, told Fox News Digital.The EU is often criticized for not taking a harder stance against Serbia and its both-sides posture toward Russia. However, observers note that the EU’s recent pressure campaign might finally lead to Serbia changing its behavior and moving closer toward the West."
FoxNews,UnitedStates,https://www.foxnews.com/sports/ioc-clears-path-russian-athletes-compete-under-asia-upcoming-olympics,Caitlin McFall,2023-01-26T08:16:24-05:00,IOC clears path for Russian athletes to compete under Asia in upcoming Olympics,IOC says push to allow athletes regardless of passport is a 'unifying mission',"The IOC said it ""welcomed and appreciated the offer from the Olympic Council of Asia to give these athletes access to Asian competitions"" and said it had extended the offer to Russian and Belarusian athletes looking to compete in the 2024 Paris Summer Olympics.The IOC characterized the move to sidestep bans implemented on Russian and Belarusian athletes following Moscow’s invasion of Ukraine as a ""unifying mission"" – though Kyiv sees it differently.The IOC said its members expressed unanimous support to strengthen its commitments to Ukrainian athletes and the Ukrainian Olympic community."
FoxNews,UnitedStates,https://www.foxnews.com/world/ukraine-sounds-country-wide-alarms-russian-drone-strikes-western-tank-training-begin,Lawrence Richard,2023-01-26T05:28:59-05:00,Ukraine sounds country-wide alarms amid Russian drone strikes; Western tank training to begin,"Germany is initially sending 14 Leopard 2 tanks while the United States will send more than 30 Abrams M1 tanks, the Pentagon announced","Ukraine sounded alarms across the country on Thursday after Russia launched a wave of missile and drone strikes, officials said.Air sirens were also heard in the country’s capital city of Kyiv, where missile defense systems successfully struck down 15 targets.There were no immediate reports of injuries.Ukrainian military general Serhii Popko said missiles were fired ""in the direction of Kyiv,"" but did not disclose if Russia was intending to target government buildings or something else.Kyiv Mayor Vitali Klitschko similarly said explosions were heard in Kyiv’s Dniprovskyi district, on the eastern side of a river that divides the city.Photos from Kyiv showed residents huddled in the subway system.Germany and the United States announced Wednesday they would send advanced battle tanks to Ukraine and train Ukrainian troops to use them in an effort to help Kyiv make breakthroughs in combat stalemates, as the Russian invasion nears its one-year mark.The training will start within days, Germany’s defense minister said.German Minister of Defence Boris Pistorius said Ukrainian troops will first learn how to operate the German-made Leopard 2 tanks at a training site in Germany by the end of the month.Ukraine’s Ministry of Defense took to Twitter Wednesday to celebrate the start of the training.The tanks are expected to arrive in Ukraine before the end of March, Pistorius said.Germany is initially sending 14 Leopard 2 tanks, though it could send as many as 88 tanks to Ukraine. The United States will send more than 30 Abrams M1 tanks, the Pentagon announced.The Associated Press contributed to this report."
FoxNews,UnitedStates,https://www.foxnews.com/world/israel-rejects-us-request-hawk-missiles-aid-ukraine,Caitlin McFall,2023-01-25T13:49:49-05:00,Israel rejects US request for Hawk missiles in aid to Ukraine,Israel says no change in posture amid war in Ukraine,"The request’s rejection comes just one week after the U.S. said it transferred thousands of artillery shells from weapons stockpiles in Israel to Ukraine and said it would take similar steps in South Korea.The U.S. is ""looking under every rock"" for munitions, an official told Fox News.Both Israel and South Korea have vowed not to provide lethal aid to Ukraine, and neither country has broken that promise – though some fear Russia could argue allowing the U.S. to siphon arms from their stockpiles constitutes aid, some reporting suggested earlier this month.Ukraine also took issue with the new Netanyahu administration after Israel’s recently appointed foreign minister, Eli Cohen, held a call with his Russian counterpart Sergei Lavrov in early January and suggested Jerusalem was pursuing a policy change when it came to diplomatic relations with Moscow.Israel’s silence when it comes to condemning Russia’s actions in Ukraine has caused a diplomatic riff between the two nations, even though from the campaign trail, Prime Minister Benjamin Netanyahu appeared to suggest that under his administration Israel may be prepared to send more than humanitarian aid to Kyiv.That suggestion appears to have been contingent on Ukraine’s stance when it comes to the Israel-Palestinian issue.Netaynahu attempted to solidify Kyiv’s alliance with Jerusalem when he asked Ukrainian President Volodymyr Zelenskyy to reject a U.N. resolution this month that called on the International Court of Justice to provide a legal opinion on the ramifications of Israel’s occupation of Palestinian lands.Zelenskyy pushed back and asked for guarantees on air support from Israel to stop Russian strikes, to which Netanyahu reportedly said he would consider.Caitlin McFall is a Reporter at Fox News Digital covering Politics, U.S. and World news."
FoxNews,UnitedStates,https://www.foxnews.com/politics/biden-ignores-shouted-questions-pence-document-disclosures,Chris Pandolfo,2023-01-25T13:06:38-05:00,Biden ignores shouted questions on Pence document disclosures,Biden did not answer questions related to Pence's documents or the searches of his private homes for additional documents,"""Mr. President, any response to the Pence disclosures of classified documents?"" one reporter said.""Sir, are the searches of your homes completed?"" another said.""Mr. President, when is Jeff Zients starting as your next chief of staff?"" a reporter asked.""Will they search Rehoboth?"" asked another.Attorney General Merrick Garland appointed a special prosecutor to investigate Biden's handling of classified documents. Another special prosecutor is investigating former President Donald Trump after more than 300 documents with classified markings were retrieved from Mar-a-Lago by the FBI in a highly controversial search and seizure last summer.House Speaker Kevin McCarthy, R-Calif., has said that lawmakers will probe the handling of classified documents by both Trump and Biden.The House Oversight Committee told Fox News Digital that Chairman Rep. James Comer, R-Ky., was informed by Pence's team Tuesday regarding the discovery of classified documents at his home.Chris Pandolfo is a writer for Fox News Digital. Send tips to chris.pandolfo@fox.com and follow him on Twitter @ChrisCPandolfo."
FoxNews,UnitedStates,https://www.foxnews.com/politics/biden-approves-sending-31-m1-abrams-tanks-ukraine-reversal,Caitlin McFall,2023-01-25T12:00:05-05:00,"Biden approves sending 31 M1 Abrams tanks to Ukraine, in reversal",Senior defense official says Ukraine will receive 'hundreds' of tanks from US and allied partners,"President Biden on Wednesday approved the U.S. to send 31 Abrams M1 tanks to Ukraine just hours after German Chancellor Olaf Scholtz said Ukraine would also receive Leopard 2 tanks from Berlin as Russia plans for a major offensive.""This is about freedom, freedom for Ukraine, freedom everywhere,"" he added.While Leopard 2 tanks from EU nations will require minimal turnaround time and will serve the immediate needs of Ukraine’s military forces, the shipment of Abrams tanks to Ukraine will take months.Senior defense officials would not confirm if the decision to send the battalion of Abrams tanks was a stipulation of Berlin’s or motivation from Washington to get the ball rolling on Leopard tanks.The move was instead championed as a show of long-term support for Ukraine.The Pentagon is also working through the fuel and maintenance requirements that the Abram tanks demand and the U.S. will also send eight M88 recovery vehicles in support of the top tanks.The U.S. has already supplied thousands of combat vehicles, including 1,700 Humvees and pledged earlier this month to send another 500 armored vehicles of various types.The Abrams tanks will be procured through the Ukraine Security Assistance Initiative and will not come directly from U.S. stockpiles.Caitlin McFall is a Reporter at Fox News Digital covering Politics, U.S. and World news."
FoxNews,UnitedStates,https://www.foxnews.com/world/spain-arrests-suspect-accused-sending-letter-bombs-ukraine-us-embassies-prime-ministers-home,Danielle Wallace,2023-01-25T08:23:45-05:00,"Spain arrests suspect accused of sending letter bombs to Ukraine and US embassies, prime minister's home","Letter bombs also sent to Spanish Defense Ministry, European Union satellite center outside Madrid, Spanish factory that makes bombs for Ukraine","Spain's interior ministry said Wednesday police had arrested a man on suspicion of sending six letters containing explosive material to Spain’s prime minister and to the U.S. and Ukrainian embassies in the country.An employee at the Ukrainian embassy in Madrid was slightly injured while handling a letter in November. A bomb squad also destroyed an explosive device that was dispatched by regular post to Spanish Prime Minister Pedro Sánchez's official residence, which also serves as his office, in the same month.Letters with similar characteristics were sent to Spain’s Defense Ministry, a European Union satellite center located at the Torrejón de Ardoz air base outside Madrid and to Instalaza, an arms factory in northeastern Spain that makes grenades sent to Ukraine.An envelope intercepted at the American Embassy’s security screening point in December was detonated by authorities after a wide area was cordoned off by Spanish police around the embassy in the center of Spain’s capital.In 2020, the U.S. State Department designated RIM and its members as ""global terrorists."" Former President Donald Trump’s executive order was considered the ""most significant expansion of federal terrorist sanctions designation authorities since 9/11,"" the State Department said at the time."
FoxNews,UnitedStates,https://www.foxnews.com/world/ukraine-russia-war-germany-agrees-to-send-2-battalions-of-leopard-2-tanks-after-heavy-pressure,Caitlin McFall,2023-01-25T07:33:06-05:00,Ukraine-Russia war: Germany agrees to send 2 battalions of Leopard 2 tanks after heavy pressure,Germany will send up to 88 tanks in latest approval,"German Chancellor Olaf Scholz formally announced Wednesday that after weeks of stalling and frustrating negotiations Berlin has agreed to send two battalions of Leopard 2 A6 tanks to Ukraine.Some 15 other EU nations that possess the German-made tanks in their own stocks and had increased the pressure on Berlin in recent weeks to approve re-exports to Ukraine as the war nears the 12-month mark.Defense officials have said it makes better sense to employ Ukraine with the German-made tanks as there are ""thousands"" of them throughout Europe and training along with maintenance is far more manageable than on the more advanced Abrams tanks.Caitlin McFall is a Reporter at Fox News Digital covering Politics, U.S. and World news."
FoxNews,UnitedStates,https://www.foxnews.com/media/doomsday-clock-faces-mockery-warning-90-seconds-midnight-stupidest-have-ever-seen,Joe Silverstein,2023-01-25T06:31:52-05:00,Doomsday clock faces mockery for warning we're '90 seconds' from midnight: 'Stupidest s--t I have ever seen',"'Think about how incredibly silly this is,' one commentator remarked","The Bulletin of the Atomic Scientists revealed Tuesday that their Doomsday Clock is now set to 90 seconds to midnight, the closest the group has observed the world to an apocalypse since it began the project in 1947. The group stated the reason for the change was the Russia-Ukraine war, which began in February of last year.Last year, U.N. Secretary-General Antonio Guterres warned that the world is in ""a time of nuclear danger not seen since the height of the Cold War."" Over the past year, Russian President Vladimir Putin and other officials from the country have issued warnings about nuclear conflict.People reacted to announcement, which took place at the National Press Club in Washington, D.C., on Twitter.Many were critical of the group's prediction and purpose.""This is the stupidest s--t I have ever seen [sic] im guna [sic] make a the doomsday turtle race where we race turtles once a year to see if we move closer to the apocalypse because it has more logic behind it than this that and it will be very cute to watch little turtles running,"" Tim Pool, a popular independent journalist, tweeted.""I think these people want to be taken seriously?"" asked Steve Cortes, a conservative commentator.Criticism of the Doomsday Clock was widespread. Not only did independent journalists and right-leaning pundits voice criticism, but members of the more establishment press did as well.Michael Tracey, an independent journalist who has appeared on ""Tucker Carlson Tonight,"" criticized what he views as the United States' over-involvement in the Russia-Ukraine war as a driving force for increased global risk.""Doomsday Clock now closer to midnight than ever before, but mealy-mouthed @BulletinAtomic makes no mention of the US arming, funding, and operationally coordinating a massive multi-domain war against the country with the world's largest nuclear as a possible contributing factor,"" he wrote.""Think about how incredibly silly this is. Some rich people have too much time on their hands. They spend actual money on this doomsday clock fantasy,"" Robby Starbuck, a conservative writer, tweeted.Some experts have warned that the Ukraine-Russia war has pushed the world closer to nuclear war than at any point since the Cold War. Despite the reactions from some on Twitter, polls show Americans are increasingly worried about nuclear conflict."
FoxNews,UnitedStates,https://www.foxnews.com/media/hunter-biden-email-reads-classified-doc-should-cross-checked-wilmington-finds-devine,Charles Creitz,2023-01-25T05:00:28-05:00,"Hunter Biden email 'reads like a classified doc', should be compared with Wilmington finds: Devine",The email was reportedly sent from Hunter Biden to his then-business partner regarding Ukraine,"A particular email from Hunter Biden's laptop relating to Ukraine should be ""cross-matched"" with classified materials pertaining to Ukraine, the United Kingdom and Iran that were found at President Biden's home outside of Wilmington, Delaware, New York Post columnist Miranda Devine said Tuesday.Devine, who has extensively covered Hunter's laptop scandal, told ""Tucker Carlson Tonight"" it is interesting to note the connection at least on a subject-matter level between what has been revealed about the first tranche of classified documents found at Biden's Greenville, Delaware, estate, and the email between the first son and his then-business partner Devon Archer.The email, from April 13, 2014, was sent one week before then-Vice President Biden was to meet with then-Ukrainian Prime Minister Arseniy Yatsenyuk. Host Tucker Carlson remarked the email read like no other missive on the laptop, but could have been mistaken for one written in official State Department jargon or the like.""The strategic values to create a land bridge for RU [Russia] to Crimea. That won't directly affect Burisma holdings, but it will limit future UK exploration and utilization of offshore opportunities in particular. It will also further destabilize the UK nationally and for whatever government is in power and the US will respond with even stronger sanctions. Those sanctions will threaten the tenuous support of the EU, which does not have the political will to incur steep energy price increases"" and so on,"" the email read, host Tucker Carlson reported.Devine remarked the email ""reads like a classified document,"" with Carlson noting Hunter even used the diplomatic ""RU"" abbreviation for the Russian Federation.""There's information in there that is not readily available. He sounds very knowledgeable and very breezy about it. And you have to remember that this is at a time – a month before he joined the Burisma board. He needed money desperately, to feed his drug habit, and they were going to pay him $83,000 a month to do not very much,"" Devine added.She said that if Hunter were to have had access to classified information, that would drive ""his price much higher"" on the foreign business front.Devine said it should be easy for authorities to discern whether Hunter may have had access to Obama-Biden-era classified materials, considering whether Special Counsel Robert K. Hur could cross-match that email and other information on the laptop the Delaware documents, or even those found in Washington at the University of Pennsylvania facility.She noted that the little the public has been told of the first tranche of documents found in Delaware pertain to the U.K., Ukraine and Iran – pointing out Hunter's email talks about the U.K. and Ukraine in particular.""So it's kind of a guess at this point, but it's a pretty obvious connection,"" she said.Devine added another prudent step would be for Hur, the former Baltimore federal prosecutor looking into the Biden documents scandal, to connect with Delaware U.S. Attorney David Weiss as he oversees the investigation centered around Hunter.Charles covers media, politics and breaking news, and has covered the annual CPAC conference for Fox News Digital.Charles is a Pennsylvania native and graduated from Temple University with a B.A. in Broadcast Journalism. Story tips can be sent to charles.creitz@fox.com."
FoxNews,UnitedStates,https://www.foxnews.com/world/russia-ukraine-war-pushes-doomsday-clock-closest-point-midnight-history,Bradford Betz,2023-01-24T17:10:41-05:00,"Russia-Ukraine War pushes ‘Doomsday Clock’ closest point to midnight in history, scientists say",The Doomsday Clock is a symbol that was created at the beginning of the Cold War in 1947 to represent the threat of nuclear weapons,"""We are really closer to that doomsday,"" former Mongolian president Elbegdorj Tsakhia said Tuesday at the Bulletin of Atomic Scientists annual announcement rating. He and former Ireland President Mary Robinson joined scientists to underscore what they consider a gathering of several existential threats, with Russian leader Vladimir Putin's actions and words chief among them.""People and scientists are warning us and we have to wake up now,"" he said.The Doomsday Clock is a symbol created at the beginning of the Cold War in 1947 to represent the threat of nuclear weapons, which, the Bulletin says have the potential to destroy civilization as we know it.The Bulletin has moved the clock 10 seconds closer than last year, making it the closest it has ever been to striking 12. It's been as much as 17 minutes from midnight after the end of the Cold War but in the past few years, the group has changed from counting down the minutes to midnight to counting down the seconds.Underscoring the outsized role Russia’s invasion of Ukraine has had on moving closer to theoretical doomsday, the Bulletin said it was also announcing the clock movement in the Russian and Ukrainian languages for the first time.Scientists and activists at the Bulletin announcement also mentioned nuclear weapon proliferation in China, Iran increasing its uranium enrichment, missile tests in North Korea, future pandemics from animal diseases, pathogens from lab mistakes, ""disruptive technologies"" and worsening climate change as other existential threats to humanity."
FoxNews,UnitedStates,https://www.foxnews.com/politics/matt-gaetz-zelenskyys-anticorruption-effort-enough-support-more-ukraine-aid,Brianna Herlihy,2023-01-24T16:57:36-05:00,Matt Gaetz says Zelenskyy’s anticorruption effort not enough to let him support more Ukraine aid,Gaetz says he is 'deeply concerned' that Congress needs to monitor military equipment sent to conflict zones,"Rep. Matt Gaetz, R-Fla., said Tuesday he is unmoved by Ukrainian President Vladimir Zelenskyy's announcement that he fired top officials in an effort to weed out corruption, and said that effort isn't enough to get him to support more Ukraine aid funding.""There is no amount of ‘purges’ that will suddenly make me support giving money to Ukraine,"" Gaetz said in a statement to Fox News Digital.""Ukraine has been corrupt for decades. It was named ‘the most corrupt nation in Europe’ in 2015. We don’t even give money to American agencies without oversight, so why would we do the same with Ukraine?"" Gaetz asked.Gaetz is one of the GOP hardliners who has continually opposed sending aid to Ukraine, and refused to stand or clap for Zelenskyy during his address to Congress last December.Zelenskyy announced that a deputy prosecutor general, a deputy defense minister and the deputy chief of staff in his office vacated their positions Tuesday morning, and that more firings were likely to come.""We have already made personnel decisions – some today, some tomorrow – regarding officials of various levels in ministries and other central government bodies, in the regions, and in the law enforcement system,"" Zelenskyy said in his overnight address.That news came just two days after a deputy infrastructure minister was arrested over accusations that he stole $400,000 from funds received under contracts for generator purchases as Ukraine struggles to keep the lights on across the country.Deputy Defense Minister Vyacheslav Shapovalov stepped down amid accusations of corruption after media reports claimed the ministry had overpaid for food.Brianna Herlihy is a politics writer for Fox News Digital."
FoxNews,UnitedStates,https://www.foxnews.com/health/putin-says-russia-facing-shortage-medicine-due-war-ukraine,,2023-01-24T14:03:20-05:00,Putin says Russia is facing a shortage of medicine due to war with Ukraine,Putin suggests Russia may need to stockpile medicine to curb drug shortages,"President Vladimir Putin said on Tuesday that there were shortages of some medicines in Russia, despite the country producing more of its own drugs, and suggested building up stocks of popular medicines to help meet demand.While prescription drugs are exempt from Western sanctions imposed over the war in Ukraine, their delivery to Russia has been hit by transport, insurance and customs hurdles caused by the war and other restrictive measures, industry figures say.""There has been a shortage of some drugs, despite the fact that we saw production of pharmaceutical products in the (first) three quarters of last year grow by about 22%,"" Putin said in a televised meeting with government officials.He added that Russia does not restrict imports of drugs and continues to work with foreign manufacturers.""We need to ensure there are supplies of the most popular drugs within a certain period of time,"" he said, suggesting that Russia could stockpile drugs for the flu season in the same way it builds up gas reserves in preparation for winter.Shortly after Russia invaded Ukraine in February last year, Russians rushed to stock up on drugs, with people buying a month's worth of medicine in just two weeks.Russia also imports a large share of its medical equipment, such as pacemakers and radiotherapy devices, from the European Union and the United States, and its reliance is particularly acute for the most complex and critical machines."
FoxNews,UnitedStates,https://www.foxnews.com/world/germany-now-appreciating-moment-after-finally-agrees-send-tanks-ukraine-graham-says,Caitlin McFall,2023-01-24T14:02:47-05:00,"Germany 'now appreciating the moment' as it finally agrees to send tanks to Ukraine, Graham says","Graham warns if Putin wins in Ukraine, China will take Taiwan","""I think the Germans are now appreciating the moment,"" South Carolina Sen. Lindsey Graham told reporters. ""It's now a realization by the United States and Germany that the goal is to help Ukraine evict Russia.Berlin’s decision was reportedly announced just as Graham and Sen. Richard Blumenthal, D-Conn., were wrapping up a press conference in a direct appeal to the White House to send Abrams tanks to you Ukraine in a move to motivate Germany after it suggested it would only send tanks if the U.S. did.Instead, the U.S. has pushed Germany to not only send tanks, but to sign off on the release of tanks for Kyiv with the 15 other nations in Europe that also possess German-supplied Leopard 2 tanks in their stockpiles.""The Russians are coming,"" Blumenthal, who just returned from Ukraine with Graham, said. ""And their onslaught will begin in weeks, not months.Caitlin McFall is a Reporter at Fox News Digital covering Politics, U.S. and World news."
FoxNews,UnitedStates,https://www.foxnews.com/world/finland-looks-joining-nato-without-sweden-pushback-turkey,Caitlin McFall,2023-01-24T11:18:12-05:00,Finland looks at joining NATO without Sweden amid pushback from Turkey,Turkey insulted by pro-Kurdish protests in Stockholm as NATO negotiations continue,"Finland’s foreign minister on Tuesday suggested that Helsinki may be looking to join NATO without Sweden as Turkey continues to push back on expanding the security alliance in the face of Russian aggression in Ukraine.The two Nordic nations first looked to join the 30-member alliance in May after Russia’s war in Ukraine ramped up and Moscow escalated its aggressive posture towards Europe in response to stiff international sanctions and opposition to the war.Joining NATO would guarantee expanded security protections under Article 5 for Sweden and Finland – which both share a border with Russia and which have seen mounting aggression from Moscow including threats to deploy nuclear weapons and hypersonic missiles along its western border.But despite months-long negotiations between Turkey, NATO, Sweden and Finland, Turkish President Recep Tayyip Erdogan has repeatedly accused the two nations of housing individuals Ankara has deemed as Kurdish terrorists.Caitlin McFall is a Reporter at Fox News Digital covering Politics, U.S. and World news."
FoxNews,UnitedStates,https://www.foxnews.com/politics/us-may-deliver-significant-number-abrams-tanks-ukraine-despite-pentagon-misgivings,Anders Hagstrom,2023-01-24T11:11:59-05:00,US may deliver 'significant number' of Abrams tanks to Ukraine despite Pentagon misgivings,The Pentagon had argued that US Abrams tanks are too complicated to operate and maintain,"The U.S. could announce the delivery of ""a significant number"" of M1 Abrams tanks to Ukraine as early as this week, a U.S. official confirmed to Fox News on Tuesday.The U.S. and Germany have bickered for weeks regarding which should provide heavy tanks to Ukraine amid spiking threats of renewed ground aggression from Russia. The Pentagon has argued that Abrams tanks require more complicated maintenance and would be more expensive to deliver to Ukraine than Germany's Leopard tanks. German Leopards are already stationed in Ukraine's neighboring Poland, for instance.Nevertheless, Biden moved on the issue following a January 17 call with German Chancellor Olaf Scholz and is now leaning toward providing tanks, The Wall Street Journal reported Tuesday.The news comes as Germany itself was facing increased pressure to deliver the tanks, and a deal would now likely include Germany supplying a smaller number of Leopards while also giving allies like Poland the green light to share their own German-built tanks with Ukraine.Poland had threatened to deliver Leopard tanks to Ukraine even without German approval on Monday, a move Germany's foreign minister had said the country ""would not"" oppose.The new rush for aid comes as Russia's invasion of Ukraine nears the one-year mark. Russia has also announced plans to expand the size of its military to 1.5 million troops in the coming years with a series of conscriptions.Defense Minister Sergei Shoigu announced the troop increase last week, which is expected to be complete by 2026, according to Russian state news agency, TASS.""Only by strengthening the key structural components of the Armed Forces is it possible to guarantee the military security of the state and protect new entities and critical facilities of the Russian Federation,"" Shoigu said, according to Reuters.The U.S. has not specified a timeline for how quickly tanks from either Germany or the U.S. would arrive and be ready for operating in Ukraine.Anders Hagstrom is a reporter with Fox News Digital covering national politics and major breaking news events. Send tips to Anders.Hagstrom@Fox.com, or on Twitter: @Hagstrom_Anders."
FoxNews,UnitedStates,https://www.foxnews.com/politics/retired-fbi-counterintel-agent-reportedly-involved-trump-russia-probe-arrested-ties-russian-oligarch,Danielle Wallace,2023-01-23T13:00:05-05:00,Retired FBI counterintel agent reportedly involved in Trump-Russia probe arrested for ties to Russian oligarch,"Charles McGonigal charged with breaking US sanctions against Russian oligarch Oleg Deripaska, money laundering","A former senior FBI counterintelligence official who reportedly was involved in the Trump-Russia probe was arrested and charged over his own alleged ties to a sanctioned Russian oligarch amid the war in Ukraine.Charles McGonigal, the former special agent in charge of the FBI’s Counterintelligence Division in New York who retired in 2018, is charged with violating U.S. sanctions by agreeing to provide services to Oleg Deripaska, a sanctioned Russian oligarch. He was charged alongside Sergey Shestakov, a former Soviet and Russian diplomat who later became a U.S. citizen and a Russian interpreter for courts and government offices, through a five-count indictment unsealed in Manhattan federal court Monday.McGonigal and Shestakov both were arrested Saturday. The indictment is a rare move by federal prosecutors to bring charges against a former senior FBI official before a federal grand jury.Though not referenced in or related to the indictment, McGonigal, while serving as chief of the cybercrimes section at FBI headquarters in Washington, D.C., was one of the first bureau officials to learn of allegations that George Papadopoulos, a campaign adviser for former President Donald Trump, boasted that he knew Russians had dirt on Hillary Clinton, launching the investigation into alleged Russian election interference known as Operation Crossfire Hurricane, Business Insider previously reported. Fox News is told that as a senior counterintelligence official at the time, he likely was briefed on Crossfire Hurricane at the time the investigation was launched.Both men are charged with one count of conspiring to violate and evade U.S. sanctions, in violation of the International Emergency Economic Powers Act (""IEEPA""), one count of violating the IEEPA, one count of conspiring to commit money laundering, and one count of money laundering, each of which carries a maximum sentence of 20 years in prison. Shestakov is also charged with one count of making false statements, which carries a maximum sentence of five years in prison, prosecutors said.It was then-President Barack Obama who in 2014 issued Executive Order 13660, which declared a national emergency with respect to the situation in Ukraine following the annexation of Crimea.On April 6, 2018, the U.S. Department of the Treasury’s Office of Foreign Assets Control (""OFAC"") designated Deripaska as a Specially Designated National (""SDN""), sanctioning him for acting on behalf of a senior official of the Russian Federation’s government and for operating in the Russian energy sector.As part of their negotiations with Deripaska’s agent, McGonigal, Shestakov and the agent attempted to conceal Deripaska’s involvement by, among other means, not directly naming Deripaska in electronic communications, using shell companies as counterparties in the contract that outlined the services to be performed, using a forged signature on that contract, and using the same shell companies to send and receive payments from Deripaska, according to the indictment.EDITOR'S NOTE: This report has been updated to clarify McGonigal's reported connection to the Crossfire Hurricane investigation."
FoxNews,UnitedStates,https://www.foxnews.com/world/russian-general-obsesses-troop-appearance-ukraine-army-suffers-heavy-losses,Peter Aitken,2023-01-24T10:21:07-05:00,New top Russian general obsesses over troop appearance in Ukraine while army suffers heavy losses,Gerasimov has focused on shaving and haircuts while limiting cellphone use,
